,T1001,T1001.001,T1001.002,T1001.003,T1003,T1003.001,T1003.002,T1003.004,T1003.005,T1005,T1007,T1008,T1010,T1011.001,T1012,T1014,T1016,T1016.001,T1018,T1020,T1021,T1021.001,T1021.002,T1021.003,T1021.004,T1021.005,T1021.006,T1025,T1027,T1027.001,T1027.002,T1027.003,T1027.004,T1027.005,T1027.006,T1029,T1030,T1033,T1036,T1036.001,T1036.003,T1036.004,T1036.005,T1036.006,T1036.007,T1037.001,T1037.004,T1037.005,T1039,T1040,T1041,T1046,T1047,T1048,T1048.003,T1049,T1052.001,T1053,T1053.002,T1053.003,T1053.005,T1055,T1055.001,T1055.002,T1055.003,T1055.004,T1055.005,T1055.011,T1055.012,T1055.013,T1055.015,T1056,T1056.001,T1056.002,T1056.004,T1057,T1059,T1059.001,T1059.002,T1059.003,T1059.004,T1059.005,T1059.006,T1059.007,T1068,T1069,T1069.001,T1069.002,T1070,T1070.001,T1070.002,T1070.003,T1070.004,T1070.005,T1070.006,T1071,T1071.001,T1071.002,T1071.003,T1071.004,T1072,T1074,T1074.001,T1078,T1078.001,T1078.002,T1078.003,T1080,T1082,T1083,T1087,T1087.001,T1087.002,T1087.003,T1090,T1090.001,T1090.002,T1090.003,T1090.004,T1091,T1092,T1095,T1098,T1098.004,T1102,T1102.001,T1102.002,T1102.003,T1104,T1105,T1106,T1110,T1110.001,T1110.002,T1110.003,T1110.004,T1111,T1112,T1113,T1114.001,T1114.002,T1115,T1119,T1120,T1123,T1124,T1125,T1127.001,T1129,T1132,T1132.001,T1132.002,T1133,T1134,T1134.001,T1134.002,T1134.003,T1134.004,T1135,T1136.001,T1137.001,T1137.006,T1140,T1176,T1185,T1187,T1189,T1190,T1195.001,T1195.002,T1197,T1201,T1202,T1203,T1204.001,T1204.002,T1205,T1210,T1213,T1217,T1218.001,T1218.002,T1218.004,T1218.005,T1218.007,T1218.009,T1218.010,T1218.011,T1218.012,T1219,T1220,T1221,T1222.001,T1222.002,T1480,T1480.001,T1482,T1484.001,T1485,T1486,T1489,T1490,T1491.001,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1498,T1499,T1499.004,T1505.001,T1505.002,T1505.003,T1505.004,T1518,T1518.001,T1529,T1531,T1539,T1542.001,T1542.002,T1542.003,T1543,T1543.001,T1543.002,T1543.003,T1543.004,T1546.002,T1546.003,T1546.004,T1546.009,T1546.010,T1546.011,T1546.012,T1546.015,T1547,T1547.001,T1547.002,T1547.004,T1547.006,T1547.008,T1547.009,T1547.012,T1547.013,T1547.014,T1547.015,T1548.001,T1548.002,T1548.003,T1548.004,T1550,T1550.002,T1550.003,T1552,T1552.001,T1552.002,T1552.003,T1552.004,T1552.005,T1553.001,T1553.002,T1553.004,T1553.006,T1554,T1555,T1555.001,T1555.002,T1555.003,T1555.004,T1555.005,T1556,T1556.001,T1556.002,T1556.003,T1556.004,T1557,T1559,T1559.001,T1559.002,T1560,T1560.001,T1560.002,T1560.003,T1561.001,T1561.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1563.002,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1564.005,T1564.006,T1564.009,T1564.010,T1565.001,T1565.002,T1566,T1566.001,T1566.002,T1567,T1567.002,T1568,T1568.001,T1568.002,T1569.001,T1569.002,T1570,T1571,T1572,T1573,T1573.001,T1573.002,T1574,T1574.001,T1574.002,T1574.006,T1574.010,T1574.013,T1588.003,T1598.002,T1598.003,T1601.001,T1609,T1610,T1611,T1613,T1614,T1614.001,T1615,T1620,T1622,T1647
Doc259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217115585,0,0.158805489,0,0,0,0,0,0,0,0,0,0,0,0.1325999,0,0,0,0,0,0,0,0,0.173062651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304379541,0,0,0,0,0,0,0,0,0.215098973,0,0.13763159,0,0,0,0,0,0,0,0,0,0,0,0,0.152170212,0,0,0,0,0,0,0.289306317,0,0,0,0,0,0,0,0,0.121765429,0.137979589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115337923,0.184595928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21918901,0,0,0,0,0,0,0,0,0,0,0,0.154752994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268132418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348992187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429851955,0,0.289306317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380025585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424325864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379098377,0,0,0,0,0,0,0,0,0,0,0,0.34897446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443515396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461869522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc261,0,0,0,0,0,0,0,0,0,0.136331689,0,0,0,0,0,0,0.109190994,0,0,0,0,0,0,0,0,0,0,0,0.091172635,0,0.161106185,0,0,0,0,0,0,0.11899389,0,0,0,0.179029706,0.138556524,0,0,0,0,0,0,0,0.142702092,0,0,0,0.22866639,0.171956794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135254906,0,0,0.101800796,0,0.147897096,0,0.094632309,0,0,0,0.211638589,0,0,0,0,0,0,0,0,0.10462873,0,0,0,0.090950187,0,0,0,0,0,0,0,0,0,0,0,0.083723103,0.094871585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079303698,0.126923906,0,0,0,0,0,0,0.131656965,0.127377782,0,0,0.197079904,0,0,0,0,0,0,0,0,0.150709311,0,0,0,0,0.260478298,0,0.295556297,0,0,0,0,0.106404592,0,0,0,0,0,0,0,0,0,0,0,0,0.162913764,0,0,0,0,0,0,0,0,0,0,0,0.166734964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141482591,0,0,0,0,0,0,0,0,0.254517669,0,0.110807964,0,0,0,0,0.200830275,0,0,0,0,0,0.193588391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173069077,0,0,0,0,0,0,0,0,0,0,0,0.1903223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181625499,0,0,0,0,0,0,0,0,0,0,0,0,0.125148044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338855147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335707794,0,0.214803431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451524172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180009413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498100433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491889667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179486154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403089136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467766416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428773267,0,0,0.428773267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467766416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc264,0,0,0,0,0,0.305181123,0,0,0,0,0,0,0,0,0,0,0.143536058,0,0.248139422,0,0,0,0.278207639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212958174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300591386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254479912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292264934,0,0.263999666,0.254479912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327564869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227506429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246153459,0.327564869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133864095,0,0.231418918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198608306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116309033,0,0,0,0,0,0,0,0.284616949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231418918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294180784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319336699,0,0,0,0,0,0,0.224320657,0.246210443,0.237332163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173452391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405345342,0,0.227768328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3054924,0,0,0,0,0.213570512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc266,0,0,0,0,0,0.22080006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201284611,0,0,0,0,0,0.086712203,0,0.1532244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26158137,0.135720689,0,0.154076298,0,0,0,0,0,0,0,0.141980278,0,0.16908257,0,0,0,0,0,0,0,0,0,0,0,0,0.096820404,0,0.140661538,0,0.09000262,0,0.158577803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270356693,0,0,0,0,0,0,0.254161941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242065921,0,0,0,0,0,0,0.247734939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203632931,0.154943547,0,0.228219489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134560849,0,0,0,0,0,0,0,0,0,0,0.105386915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228219489,0,0,0,0,0,0,0,0,0,0,0,0,0.164602033,0,0,0,0,0,0,0,0,0,0,0,0.181011177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172739849,0.211455133,0,0,0,0,0,0,0,0,0.199045555,0,0,0,0.165683674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc267,0,0,0,0,0,0.307721699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280523666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271566567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214731012,0,0,0,0,0,0,0,0.197873191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303093754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37678713,0,0,0.125750815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318061911,0,0,0,0,0,0,0,0,0,0.221004609,0,0,0,0,0,0,0,0,0,0,0,0.24253065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196035306,0.330291786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248202641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16838406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17477363,0.363981082,0,0.405276677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146463669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196515513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410618949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545854238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343125123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283162584,0.63631625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293907587,0,0,0,0,0,0,0,0,0,0,0,0,0.324954321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568281269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc270,0,0,0,0,0,0,0.586344822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332921004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204731724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6015564,0,0,0,0,0,0,0,0.249432204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281712175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185320057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324088374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441361649,0.523493974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334343621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291875648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441361649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093196123,0,0,0,0,0,0,0,0,0,0,0,0.077817188,0,0.137506504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121798339,0,0.138271014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178627284,0,0,0,0.115442057,0,0,0.08688848,0,0,0,0.080770071,0,0.14231075,0,0.180636656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1390493,0,0,0,0,0,0.071458902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20135119,0,0,0,0.067686875,0,0,0,0,0,0,0,0,0,0,0,0.168210603,0,0,0,0.139841867,0,0,0.192382478,0,0.128632619,0,0,0,0,0,0,0,0,0,0,0,0.090817888,0,0,0,0,0,0,0,0,0,0,0,0,0.1390493,0,0,0,0,0.282201246,0,0,0,0,0,0.195170135,0,0,0,0.282201246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157355404,0,0,0,0,0,0,0,0,0,0,0.126232352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094576231,0,0,0,0,0.171411601,0,0,0,0,0,0,0,0,0,0,0,0.282201246,0,0,0,0,0,0,0,0,0,0,0.20135119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187294993,0.20480853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18495963,0,0,0,0,0,0,0,0,0,0.18495963,0,0,0,0,0,0.282201246,0,0,0,0,0,0,0,0,0,0,0,0
Doc273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163863579,0,0,0,0,0,0,0,0,0,0,0,0.13682332,0,0,0,0,0,0,0,0,0.178574844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31407429,0,0,0,0.258056592,0,0,0,0.366716053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338259581,0,0,0,0,0,0.329314429,0,0,0,0,0,0,0,0,0,0.157016963,0,0,0,0.136489491,0,0,0,0,0,0,0,0,0,0,0,0.125643762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119011535,0,0,0.381956192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226170368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360107886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc274,0,0,0,0,0,0,0,0,0,0,0,0,0.327446154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148653526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232670354,0,0.264137967,0,0,0,0,0,0,0,0.24340137,0,0,0,0,0,0,0,0,0,0,0,0.220528,0,0,0,0,0,0,0.154294394,0,0.271855042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148290833,0,0,0,0,0,0,0,0,0,0,0,0,0.154684525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207684647,0,0,0.321331315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173488655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180668186,0,0.435718012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310313298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
